lr,batch_size,num_layers,hidden_size,reduce_factor,test_loss
0.0005,32,6,1500,0.6,0.006513088010251522
0.0005,32,6,1500,0.8,0.006521536502987146
0.0005,32,6,1500,1.0,0.006440817378461361
0.0005,32,6,2000,0.2,0.016971655189990997
0.0005,32,6,2000,0.4,0.006264667958021164
0.0005,32,6,2000,0.6,0.0064279623329639435
0.0005,32,6,2000,0.8,0.006435331888496876
0.0005,32,6,2000,1.0,0.006399422883987427
0.0005,32,7,300,0.2,0.016966626048088074
0.0005,32,7,300,0.4,0.006642306689172983
0.0005,32,7,300,0.6,0.006563742179423571
0.0005,32,7,300,0.8,0.0063897413201630116
0.0005,32,7,300,1.0,0.006593648809939623
0.0005,32,7,500,0.2,0.016969596967101097
0.0005,32,7,500,0.4,0.006463874131441116
0.0005,32,7,500,0.6,0.006512734107673168
0.0005,32,7,500,0.8,0.006601869594305754
0.0005,32,7,500,1.0,0.006277388893067837
0.0005,32,7,700,0.2,0.01697351783514023
0.0005,32,7,700,0.4,0.0064072743989527225
0.0005,32,7,700,0.6,0.006532392930239439
0.0005,32,7,700,0.8,0.006148118991404772
0.0005,32,7,700,1.0,0.006296707317233086
0.0005,32,7,1000,0.2,0.016965141519904137
0.0005,32,7,1000,0.4,0.006330585572868586
0.0005,32,7,1000,0.6,0.006356382742524147
0.0005,32,7,1000,0.8,0.006267838645726442
0.0005,32,7,1000,1.0,0.006248380523175001
0.0005,32,7,1500,0.2,0.016972875222563744
0.0005,32,7,1500,0.4,0.006443034391850233
0.0005,32,7,1500,0.6,0.006426870357245207
0.0005,32,7,1500,0.8,0.0064829811453819275
0.0005,32,7,1500,1.0,0.006452118046581745
0.0005,32,7,2000,0.2,0.01696452498435974
0.0005,32,7,2000,0.4,0.006326231639832258
0.0005,32,7,2000,0.6,0.0062830811366438866
0.0005,32,7,2000,0.8,0.0064369733445346355
0.0005,32,7,2000,1.0,0.0063634756952524185
0.0005,32,8,300,0.2,0.01697271130979061
0.0005,32,8,300,0.4,0.016970761120319366
0.0005,32,8,300,0.6,0.006593695376068354
0.0005,32,8,300,0.8,0.00662830239161849
0.0005,32,8,300,1.0,0.006392670329660177
0.0005,32,8,500,0.2,0.016968553885817528
0.0005,32,8,500,0.4,0.006681355647742748
0.0005,32,8,500,0.6,0.006571461912244558
0.0005,32,8,500,0.8,0.006665702909231186
0.0005,32,8,500,1.0,0.006388178560882807
0.0005,32,8,700,0.2,0.01697208359837532
0.0005,32,8,700,0.4,0.006487688049674034
0.0005,32,8,700,0.6,0.006390693597495556
0.0005,32,8,700,0.8,0.0063346633687615395
0.0005,32,8,700,1.0,0.0062401751056313515
0.0005,32,8,1000,0.2,0.016964945942163467
0.0005,32,8,1000,0.4,0.006475904956459999
0.0005,32,8,1000,0.6,0.006269744131714106
0.0005,32,8,1000,0.8,0.006320835556834936
0.0005,32,8,1000,1.0,0.006495545618236065
0.0005,32,8,1500,0.2,0.016973260790109634
0.0005,32,8,1500,0.4,0.0064309705048799515
0.0005,32,8,1500,0.6,0.006476821843534708
0.0005,32,8,1500,0.8,0.006542677525430918
0.0005,32,8,1500,1.0,0.006356461904942989
0.0005,32,8,2000,0.2,0.016978556290268898
0.0005,32,8,2000,0.4,0.00643486762419343
0.0005,32,8,2000,0.6,0.006352933123707771
0.0005,32,8,2000,0.8,0.00641404464840889
0.0005,32,8,2000,1.0,0.006501723080873489
0.0005,32,9,300,0.2,0.016966959461569786
0.0005,32,9,300,0.4,0.01696656085550785
0.0005,32,9,300,0.6,0.006365248467773199
0.0005,32,9,300,0.8,0.006307666655629873
0.0005,32,9,300,1.0,0.006502783857285976
0.0005,32,9,500,0.2,0.016966143622994423
0.0005,32,9,500,0.4,0.006446211598813534
0.0005,32,9,500,0.6,0.006287869531661272
0.0005,32,9,500,0.8,0.006216070614755154
0.0005,32,9,500,1.0,0.006313513498753309
0.0005,32,9,700,0.2,0.016964837908744812
0.0005,32,9,700,0.4,0.01696876809000969
0.0005,32,9,700,0.6,0.0063112895004451275
0.0005,32,9,700,0.8,0.006622324697673321
0.0005,32,9,700,1.0,0.0064676241017878056
0.0005,32,9,1000,0.2,0.016970941796898842
0.0005,32,9,1000,0.4,0.0066330465488135815
0.0005,32,9,1000,0.6,0.006370196584612131
0.0005,32,9,1000,0.8,0.006393250543624163
0.0005,32,9,1000,1.0,0.006368796806782484
0.0005,32,9,1500,0.2,0.01696404442191124
0.0005,32,9,1500,0.4,0.006488710176199675
0.0005,32,9,1500,0.6,0.006444450467824936
0.0005,32,9,1500,0.8,0.0062915789894759655
0.0005,32,9,1500,1.0,0.0064636049792170525
0.0005,32,9,2000,0.2,0.01697227545082569
0.0005,32,9,2000,0.4,0.006477808579802513
0.0005,32,9,2000,0.6,0.006414514966309071
0.0005,32,9,2000,0.8,0.006243361625820398
0.0005,32,9,2000,1.0,0.006362850312143564
0.0005,32,10,300,0.2,0.013754514046013355
0.0005,32,10,300,0.4,0.01697247289121151
0.0005,32,10,300,0.6,0.0067591480910778046
0.0005,32,10,300,0.8,0.006463298574090004
0.0005,32,10,300,1.0,0.006608213298022747
0.0005,32,10,500,0.2,0.016979359090328217
0.0005,32,10,500,0.4,0.0169735886156559
0.0005,32,10,500,0.6,0.006563992239534855
0.0005,32,10,500,0.8,0.006303317379206419
0.0005,32,10,500,1.0,0.006586471572518349
0.0005,32,10,700,0.2,0.016969088464975357
0.0005,32,10,700,0.4,0.016967227682471275
0.0005,32,10,700,0.6,0.006208664737641811
0.0005,32,10,700,0.8,0.006408271845430136
0.0005,32,10,700,1.0,0.006286743562668562
0.0005,32,10,1000,0.2,0.016964593902230263
0.0005,32,10,1000,0.4,0.006875325925648212
0.0005,32,10,1000,0.6,0.006404033396393061
0.0005,32,10,1000,0.8,0.006516218651086092
0.0005,32,10,1000,1.0,0.006348492112010717
0.0005,32,10,1500,0.2,0.016968555748462677
0.0005,32,10,1500,0.4,0.006645877845585346
0.0005,32,10,1500,0.6,0.006322029512375593
0.0005,32,10,1500,0.8,0.006207109894603491
0.0005,32,10,1500,1.0,0.006394063122570515
0.0005,32,10,2000,0.2,0.01696617528796196
0.0005,32,10,2000,0.4,0.006408808287233114
0.0005,32,10,2000,0.6,0.006231324281543493
0.0005,32,10,2000,0.8,0.006367200054228306
0.0005,32,10,2000,1.0,0.0062562329694628716
0.0005,64,4,300,0.2,0.00655706599354744
0.0005,64,4,300,0.4,0.0064866915345191956
0.0005,64,4,300,0.6,0.006577496882528067
0.0005,64,4,300,0.8,0.006631906609982252
0.0005,64,4,300,1.0,0.006631018128246069
0.0005,64,4,500,0.2,0.006545007228851318
0.0005,64,4,500,0.4,0.006453433074057102
0.0005,64,4,500,0.6,0.006501453462988138
0.0005,64,4,500,0.8,0.0065111033618450165
0.0005,64,4,500,1.0,0.00647727632895112
0.0005,64,4,700,0.2,0.006425753235816956
0.0005,64,4,700,0.4,0.0064437114633619785
0.0005,64,4,700,0.6,0.006577589549124241
0.0005,64,4,700,0.8,0.006535056978464127
0.0005,64,4,700,1.0,0.006387926638126373
0.0005,64,4,1000,0.2,0.006339332088828087
0.0005,64,4,1000,0.4,0.006446568761020899
0.0005,64,4,1000,0.6,0.00635121064260602
0.0005,64,4,1000,0.8,0.006505670957267284
0.0005,64,4,1000,1.0,0.006474435795098543
0.0005,64,4,1500,0.2,0.006357335485517979
0.0005,64,4,1500,0.4,0.006305043585598469
0.0005,64,4,1500,0.6,0.006329171359539032
0.0005,64,4,1500,0.8,0.0063301497139036655
0.0005,64,4,1500,1.0,0.006533389911055565
0.0005,64,4,2000,0.2,0.006342943292111158
0.0005,64,4,2000,0.4,0.006386972963809967
0.0005,64,4,2000,0.6,0.006428638473153114
0.0005,64,4,2000,0.8,0.006263818591833115
0.0005,64,4,2000,1.0,0.00621034437790513
0.0005,64,5,300,0.2,0.0066365329548716545
0.0005,64,5,300,0.4,0.006617354229092598
0.0005,64,5,300,0.6,0.006477826274931431
0.0005,64,5,300,0.8,0.006509159225970507
0.0005,64,5,300,1.0,0.0064984713681042194
0.0005,64,5,500,0.2,0.006678416393697262
0.0005,64,5,500,0.4,0.00651707174256444
0.0005,64,5,500,0.6,0.006583415437489748
0.0005,64,5,500,0.8,0.006622721441090107
0.0005,64,5,500,1.0,0.00671886932104826
0.0005,64,5,700,0.2,0.006996817421168089
0.0005,64,5,700,0.4,0.006520576309412718
0.0005,64,5,700,0.6,0.006423190236091614
0.0005,64,5,700,0.8,0.006266709417104721
0.0005,64,5,700,1.0,0.006340183317661285
0.0005,64,5,1000,0.2,0.006358577869832516
0.0005,64,5,1000,0.4,0.006346079520881176
0.0005,64,5,1000,0.6,0.006590011529624462
0.0005,64,5,1000,0.8,0.006431357003748417
0.0005,64,5,1000,1.0,0.0063264197669923306
0.0005,64,5,1500,0.2,0.006394636817276478
0.0005,64,5,1500,0.4,0.00634484039619565
0.0005,64,5,1500,0.6,0.006337177939713001
0.0005,64,5,1500,0.8,0.006333532277494669
0.0005,64,5,1500,1.0,0.006377929821610451
0.0005,64,5,2000,0.2,0.006512999068945646
0.0005,64,5,2000,0.4,0.006400289945304394
0.0005,64,5,2000,0.6,0.006320849061012268
0.0005,64,5,2000,0.8,0.006347765680402517
0.0005,64,5,2000,1.0,0.0065764132887125015
0.0005,64,6,300,0.2,0.016964083537459373
0.0005,64,6,300,0.4,0.0072358944453299046
0.0005,64,6,300,0.6,0.006612097378820181
0.0005,64,6,300,0.8,0.006491031032055616
0.0005,64,6,300,1.0,0.006225240416824818
0.0005,64,6,500,0.2,0.006585250608623028
0.0005,64,6,500,0.4,0.0066023520193994045
0.0005,64,6,500,0.6,0.006596056744456291
0.0005,64,6,500,0.8,0.006431080866605043
0.0005,64,6,500,1.0,0.00662986421957612
0.0005,64,6,700,0.2,0.01696426421403885
0.0005,64,6,700,0.4,0.006530017126351595
0.0005,64,6,700,0.6,0.0063741072081029415
0.0005,64,6,700,0.8,0.006335636135190725
0.0005,64,6,700,1.0,0.006319782231003046
0.0005,64,6,1000,0.2,0.006676881108433008
0.0005,64,6,1000,0.4,0.006395968142896891
0.0005,64,6,1000,0.6,0.006342960987240076
0.0005,64,6,1000,0.8,0.0064776125364005566
0.0005,64,6,1000,1.0,0.0063407630659639835
0.0005,64,6,1500,0.2,0.013917310163378716
0.0005,64,6,1500,0.4,0.0062662516720592976
0.0005,64,6,1500,0.6,0.006334993988275528
0.0005,64,6,1500,0.8,0.006398059893399477
0.0005,64,6,1500,1.0,0.006272963248193264
0.0005,64,6,2000,0.2,0.007011549547314644
0.0005,64,6,2000,0.4,0.006597139872610569
0.0005,64,6,2000,0.6,0.00627947598695755
0.0005,64,6,2000,0.8,0.006227815058082342
0.0005,64,6,2000,1.0,0.0065417964942753315
0.0005,64,7,300,0.2,0.016964193433523178
0.0005,64,7,300,0.4,0.006437998265028
0.0005,64,7,300,0.6,0.006484167650341988
0.0005,64,7,300,0.8,0.0064015984535217285
0.0005,64,7,300,1.0,0.006776547525078058
0.0005,64,7,500,0.2,0.016979439184069633
0.0005,64,7,500,0.4,0.006613657344132662
0.0005,64,7,500,0.6,0.006540060508996248
0.0005,64,7,500,0.8,0.006259803660213947
0.0005,64,7,500,1.0,0.006490145344287157
0.0005,64,7,700,0.2,0.01697496511042118
0.0005,64,7,700,0.4,0.0063931820914149284
0.0005,64,7,700,0.6,0.006419811397790909
0.0005,64,7,700,0.8,0.0065142991952598095
0.0005,64,7,700,1.0,0.0061856661923229694
0.0005,64,7,1000,0.2,0.01696457527577877
0.0005,64,7,1000,0.4,0.006439378019422293
0.0005,64,7,1000,0.6,0.0064516193233430386
0.0005,64,7,1000,0.8,0.006367153022438288
0.0005,64,7,1000,1.0,0.006230679340660572
0.0005,64,7,1500,0.2,0.016966763883829117
0.0005,64,7,1500,0.4,0.006395298521965742
0.0005,64,7,1500,0.6,0.006377138197422028
0.0005,64,7,1500,0.8,0.0062752715311944485
0.0005,64,7,1500,1.0,0.0062663559801876545
0.0005,64,7,2000,0.2,0.016964126378297806
0.0005,64,7,2000,0.4,0.006342167500406504
0.0005,64,7,2000,0.6,0.006294204853475094
0.0005,64,7,2000,0.8,0.00625443272292614
0.0005,64,7,2000,1.0,0.0061821769922971725
0.0005,64,8,300,0.2,0.01697660982608795
0.0005,64,8,300,0.4,0.006685180589556694
0.0005,64,8,300,0.6,0.006606817711144686
0.0005,64,8,300,0.8,0.00666159437969327
0.0005,64,8,300,1.0,0.006327845621854067
0.0005,64,8,500,0.2,0.006725986488163471
0.0005,64,8,500,0.4,0.01696450263261795
0.0005,64,8,500,0.6,0.0063583385199308395
0.0005,64,8,500,0.8,0.006414598319679499
0.0005,64,8,500,1.0,0.006438871379941702
0.0005,64,8,700,0.2,0.016976675018668175
0.0005,64,8,700,0.4,0.0066599310375750065
0.0005,64,8,700,0.6,0.006462027784436941
0.0005,64,8,700,0.8,0.006235902663320303
0.0005,64,8,700,1.0,0.006385770160704851
0.0005,64,8,1000,0.2,0.016964687034487724
0.0005,64,8,1000,0.4,0.006740382872521877
0.0005,64,8,1000,0.6,0.006353804375976324
0.0005,64,8,1000,0.8,0.006579939275979996
0.0005,64,8,1000,1.0,0.006156057119369507
0.0005,64,8,1500,0.2,0.01697041466832161
0.0005,64,8,1500,0.4,0.0063530439510941505
0.0005,64,8,1500,0.6,0.006398589815944433
0.0005,64,8,1500,0.8,0.006266502197831869
0.0005,64,8,1500,1.0,0.006507275626063347
0.0005,64,8,2000,0.2,0.016997141763567924
0.0005,64,8,2000,0.4,0.006168937776237726
0.0005,64,8,2000,0.6,0.006268359255045652
0.0005,64,8,2000,0.8,0.006480027921497822
0.0005,64,8,2000,1.0,0.006421017460525036
0.0005,64,9,300,0.2,0.01696496643126011
0.0005,64,9,300,0.4,0.01696452498435974
0.0005,64,9,300,0.6,0.006726068910211325
0.0005,64,9,300,0.8,0.006352622993290424
0.0005,64,9,300,1.0,0.006557431537657976
0.0005,64,9,500,0.2,0.016964761540293694
0.0005,64,9,500,0.4,0.016965918242931366
0.0005,64,9,500,0.6,0.006546531803905964
0.0005,64,9,500,0.8,0.006342646200209856
0.0005,64,9,500,1.0,0.006386184599250555
0.0005,64,9,700,0.2,0.016964271664619446
0.0005,64,9,700,0.4,0.016964932903647423
0.0005,64,9,700,0.6,0.006334688048809767
0.0005,64,9,700,0.8,0.006275791674852371
0.0005,64,9,700,1.0,0.006354467943310738
0.0005,64,9,1000,0.2,0.016964487731456757
0.0005,64,9,1000,0.4,0.006898483261466026
0.0005,64,9,1000,0.6,0.006395117379724979
0.0005,64,9,1000,0.8,0.00631312932819128
0.0005,64,9,1000,1.0,0.006294623017311096
0.0005,64,9,1500,0.2,0.016976870596408844
0.0005,64,9,1500,0.4,0.0065206680446863174
0.0005,64,9,1500,0.6,0.006374531891196966
0.0005,64,9,1500,0.8,0.006368433590978384
0.0005,64,9,1500,1.0,0.006189729552716017
0.0005,64,9,2000,0.2,0.016968106850981712
0.0005,64,9,2000,0.4,0.00643770070746541
0.0005,64,9,2000,0.6,0.0063038417138159275
0.0005,64,9,2000,0.8,0.006307311821728945
0.0005,64,9,2000,1.0,0.006232617422938347
0.0005,64,10,300,0.2,0.016964133828878403
0.0005,64,10,300,0.4,0.016967708244919777
0.0005,64,10,300,0.6,0.0065062870271503925
0.0005,64,10,300,0.8,0.006632708013057709
0.0005,64,10,300,1.0,0.006579658482223749
0.0005,64,10,500,0.2,0.01696743071079254
0.0005,64,10,500,0.4,0.016964813694357872
0.0005,64,10,500,0.6,0.0067358664236962795
0.0005,64,10,500,0.8,0.006292243953794241
0.0005,64,10,500,1.0,0.006376024801284075
0.0005,64,10,700,0.2,0.016979629173874855
0.0005,64,10,700,0.4,0.016964096575975418
0.0005,64,10,700,0.6,0.006396134849637747
0.0005,64,10,700,0.8,0.006378466729074717
0.0005,64,10,700,1.0,0.006559406872838736
0.0005,64,10,1000,0.2,0.016967788338661194
0.0005,64,10,1000,0.4,0.016965117305517197
0.0005,64,10,1000,0.6,0.006289505399763584
0.0005,64,10,1000,0.8,0.006314617581665516
0.0005,64,10,1000,1.0,0.006450882647186518
0.0005,64,10,1500,0.2,0.016975438222289085
0.0005,64,10,1500,0.4,0.006873999256640673
0.0005,64,10,1500,0.6,0.0062893712893128395
0.0005,64,10,1500,0.8,0.006593822967261076
0.0005,64,10,1500,1.0,0.0064766984432935715
0.0005,64,10,2000,0.2,0.016970550641417503
0.0005,64,10,2000,0.4,0.007406954187899828
0.0005,64,10,2000,0.6,0.006313944235444069
0.0005,64,10,2000,0.8,0.006354442331939936
0.0005,64,10,2000,1.0,0.006523174233734608
0.0005,128,4,300,0.2,0.006472185719758272
0.0005,128,4,300,0.4,0.006548474542796612
0.0005,128,4,300,0.6,0.006642510648816824
0.0005,128,4,300,0.8,0.006750918459147215
0.0005,128,4,300,1.0,0.00656777061522007
0.0005,128,4,500,0.2,0.006486811209470034
0.0005,128,4,500,0.4,0.0065326206386089325
0.0005,128,4,500,0.6,0.006527075543999672
0.0005,128,4,500,0.8,0.006505665834993124
0.0005,128,4,500,1.0,0.006624343805015087
0.0005,128,4,700,0.2,0.00638858275488019
0.0005,128,4,700,0.4,0.006487129721790552
0.0005,128,4,700,0.6,0.006482662167400122
0.0005,128,4,700,0.8,0.00641791382804513
0.0005,128,4,700,1.0,0.006398831494152546
0.0005,128,4,1000,0.2,0.006411158945411444
0.0005,128,4,1000,0.4,0.006320075131952763
0.0005,128,4,1000,0.6,0.006402426864951849
0.0005,128,4,1000,0.8,0.006468943785876036
0.0005,128,4,1000,1.0,0.006392338778823614
0.0005,128,4,1500,0.2,0.006444408558309078
0.0005,128,4,1500,0.4,0.006319994572550058
0.0005,128,4,1500,0.6,0.006350207608193159
0.0005,128,4,1500,0.8,0.006258291658014059
0.0005,128,4,1500,1.0,0.00656764954328537
0.0005,128,4,2000,0.2,0.006362361833453178
0.0005,128,4,2000,0.4,0.006261150352656841
0.0005,128,4,2000,0.6,0.006555979140102863
0.0005,128,4,2000,0.8,0.006362165790051222
0.0005,128,4,2000,1.0,0.006531689781695604
0.0005,128,5,300,0.2,0.0065728649497032166
0.0005,128,5,300,0.4,0.00652046175673604
0.0005,128,5,300,0.6,0.006496740970760584
0.0005,128,5,300,0.8,0.006603233050554991
0.0005,128,5,300,1.0,0.006596231367439032
0.0005,128,5,500,0.2,0.006417491938918829
0.0005,128,5,500,0.4,0.006576108746230602
0.0005,128,5,500,0.6,0.006472834385931492
0.0005,128,5,500,0.8,0.006477898918092251
0.0005,128,5,500,1.0,0.006536098197102547
0.0005,128,5,700,0.2,0.006476469803601503
0.0005,128,5,700,0.4,0.006426714360713959
0.0005,128,5,700,0.6,0.006368323694914579
0.0005,128,5,700,0.8,0.006425229366868734
0.0005,128,5,700,1.0,0.006574693135917187
0.0005,128,5,1000,0.2,0.006334252655506134
0.0005,128,5,1000,0.4,0.00641137920320034
0.0005,128,5,1000,0.6,0.0064809927716851234
0.0005,128,5,1000,0.8,0.006329383235424757
0.0005,128,5,1000,1.0,0.0063469307497143745
0.0005,128,5,1500,0.2,0.006424611434340477
0.0005,128,5,1500,0.4,0.006364892236888409
0.0005,128,5,1500,0.6,0.006300996523350477
0.0005,128,5,1500,0.8,0.006178184412419796
0.0005,128,5,1500,1.0,0.00629541277885437
0.0005,128,5,2000,0.2,0.006448277272284031
0.0005,128,5,2000,0.4,0.006343098822981119
0.0005,128,5,2000,0.6,0.006364597473293543
0.0005,128,5,2000,0.8,0.006414949893951416
0.0005,128,5,2000,1.0,0.006495862267911434
0.0005,128,6,300,0.2,0.0174242090433836
0.0005,128,6,300,0.4,0.0064680748619139194
0.0005,128,6,300,0.6,0.0065874503925442696
0.0005,128,6,300,0.8,0.006518795154988766
0.0005,128,6,300,1.0,0.006529686041176319
0.0005,128,6,500,0.2,0.006588366813957691
0.0005,128,6,500,0.4,0.006402998697012663
0.0005,128,6,500,0.6,0.0065048253163695335
0.0005,128,6,500,0.8,0.006462847348302603
0.0005,128,6,500,1.0,0.006470007356256247
0.0005,128,6,700,0.2,0.01696431264281273
0.0005,128,6,700,0.4,0.0064294408075511456
0.0005,128,6,700,0.6,0.006447588559240103
0.0005,128,6,700,0.8,0.006485810037702322
0.0005,128,6,700,1.0,0.006399504374712706
0.0005,128,6,1000,0.2,0.006812342442572117
0.0005,128,6,1000,0.4,0.00630519725382328
0.0005,128,6,1000,0.6,0.00637326342985034
0.0005,128,6,1000,0.8,0.006366858258843422
0.0005,128,6,1000,1.0,0.006335866171866655
0.0005,128,6,1500,0.2,0.006705491803586483
0.0005,128,6,1500,0.4,0.006302348803728819
0.0005,128,6,1500,0.6,0.006507338955998421
0.0005,128,6,1500,0.8,0.006382312625646591
0.0005,128,6,1500,1.0,0.00640810327604413
0.0005,128,6,2000,0.2,0.006497370544821024
0.0005,128,6,2000,0.4,0.006318715400993824
0.0005,128,6,2000,0.6,0.006218818016350269
0.0005,128,6,2000,0.8,0.006237782537937164
0.0005,128,6,2000,1.0,0.006315318867564201
0.0005,128,7,300,0.2,0.018782440572977066
0.0005,128,7,300,0.4,0.0063467686995863914
0.0005,128,7,300,0.6,0.006657539401203394
0.0005,128,7,300,0.8,0.006474371533840895
0.0005,128,7,300,1.0,0.00663013244047761
0.0005,128,7,500,0.2,0.017023583874106407
0.0005,128,7,500,0.4,0.006477751303464174
0.0005,128,7,500,0.6,0.006724291481077671
0.0005,128,7,500,0.8,0.006401206832379103
0.0005,128,7,500,1.0,0.006413719151169062
0.0005,128,7,700,0.2,0.016964083537459373
0.0005,128,7,700,0.4,0.006301692221313715
0.0005,128,7,700,0.6,0.006536808796226978
0.0005,128,7,700,0.8,0.006374601274728775
0.0005,128,7,700,1.0,0.0063643124885857105
0.0005,128,7,1000,0.2,0.0169787909835577
0.0005,128,7,1000,0.4,0.006447731051594019
0.0005,128,7,1000,0.6,0.006299921777099371
0.0005,128,7,1000,0.8,0.006391110830008984
0.0005,128,7,1000,1.0,0.006631501019001007
0.0005,128,7,1500,0.2,0.016964353621006012
0.0005,128,7,1500,0.4,0.00623491033911705
0.0005,128,7,1500,0.6,0.006315624341368675
0.0005,128,7,1500,0.8,0.006339860148727894
0.0005,128,7,1500,1.0,0.006240884307771921
0.0005,128,7,2000,0.2,0.01935289427638054
0.0005,128,7,2000,0.4,0.006330279633402824
0.0005,128,7,2000,0.6,0.00637790048494935
0.0005,128,7,2000,0.8,0.006468720734119415
0.0005,128,7,2000,1.0,0.006136009935289621
0.0005,128,8,300,0.2,0.016964232549071312
0.0005,128,8,300,0.4,0.01698058843612671
0.0005,128,8,300,0.6,0.006467561237514019
0.0005,128,8,300,0.8,0.006477775052189827
0.0005,128,8,300,1.0,0.0067201643250882626
0.0005,128,8,500,0.2,0.01871389150619507
0.0005,128,8,500,0.4,0.00654792133718729
0.0005,128,8,500,0.6,0.006387748755514622
0.0005,128,8,500,0.8,0.006344697438180447
0.0005,128,8,500,1.0,0.006602759473025799
0.0005,128,8,700,0.2,0.018055416643619537
0.0005,128,8,700,0.4,0.007237391546368599
0.0005,128,8,700,0.6,0.006343028973788023
0.0005,128,8,700,0.8,0.006449059583246708
0.0005,128,8,700,1.0,0.006366048939526081
0.0005,128,8,1000,0.2,0.016977066174149513
0.0005,128,8,1000,0.4,0.00669684074819088
0.0005,128,8,1000,0.6,0.006415132898837328
0.0005,128,8,1000,0.8,0.006281182635575533
0.0005,128,8,1000,1.0,0.0064878868870437145
0.0005,128,8,1500,0.2,0.016964180395007133
0.0005,128,8,1500,0.4,0.006339028012007475
0.0005,128,8,1500,0.6,0.006439046002924442
0.0005,128,8,1500,0.8,0.006533100735396147
0.0005,128,8,1500,1.0,0.006460085511207581
0.0005,128,8,2000,0.2,0.018003683537244797
0.0005,128,8,2000,0.4,0.006535737309604883
0.0005,128,8,2000,0.6,0.006349161267280579
0.0005,128,8,2000,0.8,0.006238995585590601
0.0005,128,8,2000,1.0,0.006405686493963003
0.0005,128,9,300,0.2,0.017139824107289314
0.0005,128,9,300,0.4,0.01704963482916355
0.0005,128,9,300,0.6,0.006684167310595512
0.0005,128,9,300,0.8,0.006522540934383869
0.0005,128,9,300,1.0,0.0064790742471814156
0.0005,128,9,500,0.2,0.016975270584225655
0.0005,128,9,500,0.4,0.016964364796876907
0.0005,128,9,500,0.6,0.006524714175611734
0.0005,128,9,500,0.8,0.006451230496168137
0.0005,128,9,500,1.0,0.006498328875750303
0.0005,128,9,700,0.2,0.016979126259684563
0.0005,128,9,700,0.4,0.007107785437256098
0.0005,128,9,700,0.6,0.006433257833123207
0.0005,128,9,700,0.8,0.00627552904188633
0.0005,128,9,700,1.0,0.006219810340553522
0.0005,128,9,1000,0.2,0.016965242102742195
0.0005,128,9,1000,0.4,0.007822982966899872
0.0005,128,9,1000,0.6,0.006390091963112354
0.0005,128,9,1000,0.8,0.006416777148842812
0.0005,128,9,1000,1.0,0.006495239213109016
0.0005,128,9,1500,0.2,0.01696469448506832
0.0005,128,9,1500,0.4,0.006475528702139854
0.0005,128,9,1500,0.6,0.006437232252210379
0.0005,128,9,1500,0.8,0.006363314110785723
0.0005,128,9,1500,1.0,0.00626347865909338
0.0005,128,9,2000,0.2,0.01696527935564518
0.0005,128,9,2000,0.4,0.007826047949492931
0.0005,128,9,2000,0.6,0.00632465397939086
0.0005,128,9,2000,0.8,0.0061708432622253895
0.0005,128,9,2000,1.0,0.006317238323390484
0.0005,128,10,300,0.2,0.016965990886092186
0.0005,128,10,300,0.4,0.01699681766331196
0.0005,128,10,300,0.6,0.006512622814625502
0.0005,128,10,300,0.8,0.006579200737178326
0.0005,128,10,300,1.0,0.006592242047190666
0.0005,128,10,500,0.2,0.01697789505124092
0.0005,128,10,500,0.4,0.01712140068411827
0.0005,128,10,500,0.6,0.00651583494618535
0.0005,128,10,500,0.8,0.006393039599061012
0.0005,128,10,500,1.0,0.006567495875060558
0.0005,128,10,700,0.2,0.016964806243777275
0.0005,128,10,700,0.4,0.016980284824967384
0.0005,128,10,700,0.6,0.0062372880056500435
0.0005,128,10,700,0.8,0.006367203313857317
0.0005,128,10,700,1.0,0.006345203146338463
0.0005,128,10,1000,0.2,0.01696421392261982
0.0005,128,10,1000,0.4,0.01696431264281273
0.0005,128,10,1000,0.6,0.006477289833128452
0.0005,128,10,1000,0.8,0.006370403338223696
0.0005,128,10,1000,1.0,0.006233183667063713
0.0005,128,10,1500,0.2,0.01696503348648548
0.0005,128,10,1500,0.4,0.006427701096981764
0.0005,128,10,1500,0.6,0.006348972208797932
0.0005,128,10,1500,0.8,0.006196692120283842
0.0005,128,10,1500,1.0,0.006350714713335037
0.0005,128,10,2000,0.2,0.01697196252644062
0.0005,128,10,2000,0.4,0.016978587955236435
0.0005,128,10,2000,0.6,0.006236474495381117
0.0005,128,10,2000,0.8,0.006302953232079744
0.0005,128,10,2000,1.0,0.006242073141038418
0.0005,256,4,300,0.2,0.006418296601623297
0.0005,256,4,300,0.4,0.0063419342041015625
0.0005,256,4,300,0.6,0.0066199223510921
0.0005,256,4,300,0.8,0.006486794911324978
0.0005,256,4,300,1.0,0.006519203074276447
0.0005,256,4,500,0.2,0.006487698759883642
0.0005,256,4,500,0.4,0.006528758443892002
0.0005,256,4,500,0.6,0.006499671842902899
0.0005,256,4,500,0.8,0.006456893403083086
0.0005,256,4,500,1.0,0.006548051722347736
0.0005,256,4,700,0.2,0.006479822564870119
0.0005,256,4,700,0.4,0.006320770364254713
0.0005,256,4,700,0.6,0.006357381120324135
0.0005,256,4,700,0.8,0.006550361402332783
0.0005,256,4,700,1.0,0.006401809398084879
0.0005,256,4,1000,0.2,0.006344089284539223
0.0005,256,4,1000,0.4,0.006381558254361153
0.0005,256,4,1000,0.6,0.006516467779874802
0.0005,256,4,1000,0.8,0.0063483137637376785
